race,sex,employ,region,age,income,education,records,people,percent,gov_percent
a,f,u,a,u64,a,no-hs,4,3244,0.352959309,0.490135635
a,f,u,a,u64,u25,a,20,6314,0.302185619,0.546088058
a,f,u,a,u64,u25,cg,20,769,0.282184655,0.375812744
a,f,u,a,u64,u25,hs,40,3818,0.285227868,0.557359874
a,f,u,a,u64,u25,no-hs,20,1729,0.344707924,0.5951417
a,f,u,a,u64,u49,a,8,4288,0.272154851,0.398554104
a,f,u,a,u64,u49,cg,8,718,0.22005571,0.35097493
a,f,u,a,u64,u49,hs,16,2683,0.241893403,0.409243384
a,f,u,a,u64,u49,no-hs,8,887,0.405862458,0.404735062
a,f,u,a,u64,u74,a,4,2876,0.164116829,0.301112656
a,f,u,a,u64,u74,cg,4,672,0.110119048,0.24702381
a,f,u,a,u64,u74,hs,8,1876,0.159381663,0.313432836
a,f,u,a,u64,u74,no-hs,4,327,0.302752294,0.339449541
a,f,u,mw,65u,75u,a,1,645,0.00620155,0.951937984
a,f,u,mw,65u,75u,cg,1,217,0.00921659,0.944700461
a,f,u,mw,65u,75u,hs,2,376,0,0.954787234
a,f,u,mw,65u,75u,no-hs,1,53,0.037735849,0.943396226
a,f,u,mw,65u,a,a,1,4430,0.009255079,0.975620767
a,f,u,mw,65u,a,cg,1,693,0.008658009,0.963924964
a,f,u,mw,65u,a,hs,2,2996,0.005674232,0.979973298
a,f,u,mw,65u,a,no-hs,1,742,0.02425876,0.967654987
a,f,u,mw,65u,u25,a,5,1647,0.015179114,0.978142077
a,f,u,mw,65u,u25,cg,5,129,0.031007752,0.945736434
a,f,u,mw,65u,u25,hs,10,1100,0.010909091,0.983636364
a,f,u,mw,65u,u25,no-hs,5,417,0.023980815,0.973621103
a,f,u,mw,65u,u49,a,2,1534,0.004563233,0.983050847
a,f,u,mw,65u,u49,cg,2,223,0,0.968609865
a,f,u,mw,65u,u49,hs,4,1099,0.002729754,0.987261146
a,f,u,mw,65u,u49,no-hs,2,214,0.018691589,0.971962617
a,f,u,mw,65u,u74,a,1,604,0.009933775,0.976821192
a,f,u,mw,65u,u74,cg,1,125,0,1
a,f,u,mw,65u,u74,hs,2,421,0.007125891,0.978622328
a,f,u,mw,65u,u74,no-hs,1,59,0.050847458,0.898305085
a,f,u,mw,a,75u,a,1,5220,0.043678161,0.232183908
a,f,u,mw,a,75u,cg,1,699,0.042918455,0.34620887
a,f,u,mw,a,75u,hs,2,1150,0.060869565,0.443478261
a,f,u,mw,a,75u,no-hs,1,682,0.055718475,0.193548387
a,f,u,mw,a,a,a,1,17221,0.092271064,0.523430695
a,f,u,mw,a,a,cg,1,1735,0.080115274,0.493948127
a,f,u,mw,a,a,hs,2,6377,0.106633213,0.662537243
a,f,u,mw,a,a,no-hs,1,2751,0.131588513,0.544165758
a,f,u,mw,a,u25,a,5,4809,0.135371179,0.765023913
a,f,u,mw,a,u25,cg,5,295,0.186440678,0.555932203
a,f,u,mw,a,u25,hs,10,2255,0.145454545,0.767627494
a,f,u,mw,a,u25,no-hs,5,1042,0.157389635,0.776391555
a,f,u,mw,a,u49,a,2,4370,0.113272311,0.651029748
a,f,u,mw,a,u49,cg,2,422,0.09478673,0.680094787
a,f,u,mw,a,u49,hs,4,1950,0.104102564,0.715384615
a,f,u,mw,a,u49,no-hs,2,685,0.172262774,0.598540146
a,f,u,mw,a,u74,a,1,2822,0.076187101,0.453579022
a,f,u,mw,a,u74,cg,1,319,0.043887147,0.514106583
a,f,u,mw,a,u74,hs,2,1022,0.080234834,0.575342466
a,f,u,mw,a,u74,no-hs,1,340,0.123529412,0.429411765
a,f,u,mw,u18,75u,a,1,3192,0.033521303,0.119047619
a,f,u,mw,u18,75u,hs,1,2,0,0
a,f,u,mw,u18,75u,no-hs,1,500,0.034,0.104
a,f,u,mw,u18,a,a,1,7439,0.064255948,0.371152037
a,f,u,mw,u18,a,hs,2,16,0,0.25
a,f,u,mw,u18,a,no-hs,1,1065,0.066666667,0.301408451
a,f,u,mw,u18,u25,a,5,1387,0.084354722,0.799567412
a,f,u,mw,u18,u25,hs,1,2,0,1
a,f,u,mw,u18,u25,no-hs,5,170,0.076470588,0.764705882
a,f,u,mw,u18,u49,a,2,1534,0.106910039,0.549543677
a,f,u,mw,u18,u49,hs,3,6,0,0.333333333
a,f,u,mw,u18,u49,no-hs,2,214,0.135514019,0.411214953
a,f,u,mw,u18,u74,a,1,1326,0.067119155,0.325791855
a,f,u,mw,u18,u74,hs,2,6,0,0
a,f,u,mw,u18,u74,no-hs,1,180,0.066666667,0.277777778
a,f,u,mw,u34,75u,a,2,469,0.093816631,0.170575693
a,f,u,mw,u34,75u,cg,2,87,0.068965517,0.022988506
a,f,u,mw,u34,75u,hs,4,290,0.089655172,0.203448276
a,f,u,mw,u34,75u,no-hs,2,93,0.129032258,0.204301075
a,f,u,mw,u34,a,a,2,1862,0.223952739,0.34962406
a,f,u,mw,u34,a,cg,2,246,0.174796748,0.105691057
a,f,u,mw,u34,a,hs,4,1163,0.211521926,0.359415305
a,f,u,mw,u34,a,no-hs,2,454,0.281938326,0.455947137
a,f,u,mw,u34,u25,a,10,613,0.305057096,0.544861338
a,f,u,mw,u34,u25,cg,8,55,0.418181818,0.127272727
a,f,u,mw,u34,u25,hs,20,371,0.283018868,0.576819407
a,f,u,mw,u34,u25,no-hs,10,187,0.310160428,0.598930481
a,f,u,mw,u34,u49,a,4,457,0.323851204,0.336980306
a,f,u,mw,u34,u49,cg,4,34,0.205882353,0.264705882
a,f,u,mw,u34,u49,hs,8,303,0.310231023,0.316831683
a,f,u,mw,u34,u49,no-hs,4,120,0.4,0.408333333
a,f,u,mw,u34,u74,a,2,325,0.116923077,0.255384615
a,f,u,mw,u34,u74,cg,2,71,0.084507042,0.112676056
a,f,u,mw,u34,u74,hs,4,200,0.105,0.24
a,f,u,mw,u34,u74,no-hs,2,54,0.203703704,0.481481481
a,f,u,mw,u64,75u,a,4,914,0.078774617,0.152078775
a,f,u,mw,u64,75u,cg,4,396,0.053030303,0.090909091
a,f,u,mw,u64,75u,hs,8,482,0.089211618,0.18879668
a,f,u,mw,u64,75u,no-hs,4,37,0.216216216,0.324324324
a,f,u,mw,u64,a,a,4,3490,0.187106017,0.366475645
a,f,u,mw,u64,a,cg,4,796,0.114321608,0.204773869
a,f,u,mw,u64,a,hs,8,2203,0.189287335,0.393100318
a,f,u,mw,u64,a,no-hs,4,489,0.296523517,0.513292434
a,f,u,mw,u64,u25,a,20,1164,0.278350515,0.5395189
a,f,u,mw,u64,u25,cg,20,113,0.256637168,0.283185841
a,f,u,mw,u64,u25,hs,40,785,0.27388535,0.555414013
a,f,u,mw,u64,u25,no-hs,19,268,0.309701493,0.593283582
a,f,u,mw,u64,u49,a,8,845,0.210650888,0.401183432
a,f,u,mw,u64,u49,cg,8,165,0.2,0.387878788
a,f,u,mw,u64,u49,hs,16,543,0.195211786,0.392265193
a,f,u,mw,u64,u49,no-hs,8,138,0.275362319,0.471014493
a,f,u,mw,u64,u74,a,4,567,0.14638448,0.310405644
a,f,u,mw,u64,u74,cg,4,124,0.064516129,0.241935484
a,f,u,mw,u64,u74,hs,8,395,0.144303797,0.324050633
a,f,u,mw,u64,u74,no-hs,4,48,0.354166667,0.375
a,f,u,ne,65u,75u,a,1,645,0.007751938,0.962790698
a,f,u,ne,65u,75u,cg,1,211,0.009478673,0.952606635
a,f,u,ne,65u,75u,hs,2,360,0,0.983333333
a,f,u,ne,65u,75u,no-hs,1,74,0.040540541,0.891891892
a,f,u,ne,65u,a,a,1,3865,0.008020699,0.97309185
a,f,u,ne,65u,a,cg,1,736,0.008152174,0.951086957
a,f,u,ne,65u,a,hs,2,2318,0.004314064,0.982743745
a,f,u,ne,65u,a,no-hs,1,811,0.018495684,0.965474723
a,f,u,ne,65u,u25,a,5,1549,0.006455778,0.978050355
a,f,u,ne,65u,u25,cg,5,164,0,0.908536585
a,f,u,ne,65u,u25,hs,10,923,0.004333694,0.986998917
a,f,u,ne,65u,u25,no-hs,5,463,0.012958963,0.98488121
a,f,u,ne,65u,u49,a,2,1111,0.00630063,0.98559856
a,f,u,ne,65u,u49,cg,2,202,0,0.995049505
a,f,u,ne,65u,u49,hs,4,717,0.005578801,0.987447699
a,f,u,ne,65u,u49,no-hs,2,192,0.015625,0.963541667
a,f,u,ne,65u,u74,a,1,558,0.014336918,0.948028674
a,f,u,ne,65u,u74,cg,1,161,0.02484472,0.931677019
a,f,u,ne,65u,u74,hs,2,315,0.003174603,0.965079365
a,f,u,ne,65u,u74,no-hs,1,82,0.036585366,0.926829268
a,f,u,ne,a,75u,a,1,4819,0.056443245,0.245071592
a,f,u,ne,a,75u,cg,1,793,0.080706179,0.336696091
a,f,u,ne,a,75u,hs,2,1165,0.06695279,0.445493562
a,f,u,ne,a,75u,no-hs,1,595,0.058823529,0.210084034
a,f,u,ne,a,a,a,1,14794,0.085778018,0.534743815
a,f,u,ne,a,a,cg,1,1977,0.102175013,0.493171472
a,f,u,ne,a,a,hs,2,5415,0.096952909,0.6611265
a,f,u,ne,a,a,no-hs,1,2552,0.096786834,0.601489028
a,f,u,ne,a,u25,a,5,4356,0.113177227,0.779155188
a,f,u,ne,a,u25,cg,5,439,0.177676538,0.562642369
a,f,u,ne,a,u25,hs,10,1972,0.110547667,0.793610548
a,f,u,ne,a,u25,no-hs,5,1029,0.098153547,0.840621963
a,f,u,ne,a,u49,a,2,3342,0.099341712,0.679533214
a,f,u,ne,a,u49,cg,2,402,0.082089552,0.694029851
a,f,u,ne,a,u49,hs,4,1445,0.103114187,0.722491349
a,f,u,ne,a,u49,no-hs,2,578,0.140138408,0.650519031
a,f,u,ne,a,u74,a,1,2276,0.07513181,0.467486819
a,f,u,ne,a,u74,cg,1,343,0.081632653,0.533527697
a,f,u,ne,a,u74,hs,2,832,0.096153846,0.542067308
a,f,u,ne,a,u74,no-hs,1,349,0.085959885,0.487106017
a,f,u,ne,u18,75u,a,1,2672,0.039670659,0.114520958
a,f,u,ne,u18,75u,hs,2,8,0,0.125
a,f,u,ne,u18,75u,no-hs,1,396,0.025252525,0.088383838
a,f,u,ne,u18,a,a,1,5766,0.058272633,0.367152272
a,f,u,ne,u18,a,hs,2,14,0.071428571,0.285714286
a,f,u,ne,u18,a,no-hs,1,902,0.044345898,0.324833703
a,f,u,ne,u18,u25,a,5,1062,0.098870056,0.779661017
a,f,u,ne,u18,u25,hs,2,2,0,1
a,f,u,ne,u18,u25,no-hs,5,147,0.040816327,0.74829932
a,f,u,ne,u18,u49,a,2,1103,0.079782412,0.599274705
a,f,u,ne,u18,u49,hs,1,3,0,0.666666667
a,f,u,ne,u18,u49,no-hs,2,182,0.104395604,0.478021978
a,f,u,ne,u18,u74,a,1,929,0.039827772,0.345532831
a,f,u,ne,u18,u74,hs,1,0,2,0
a,f,u,ne,u18,u74,no-hs,1,178,0.02247191,0.342696629
a,f,u,ne,u34,75u,a,2,609,0.128078818,0.11001642
a,f,u,ne,u34,75u,cg,2,155,0.122580645,0.090322581
a,f,u,ne,u34,75u,hs,4,384,0.135416667,0.125
a,f,u,ne,u34,75u,no-hs,2,71,0.112676056,0.070422535
a,f,u,ne,u34,a,a,2,1931,0.210253755,0.333505955
a,f,u,ne,u34,a,cg,2,377,0.233421751,0.161803714
a,f,u,ne,u34,a,hs,4,1219,0.200984413,0.364232978
a,f,u,ne,u34,a,no-hs,2,334,0.215568862,0.419161677
a,f,u,ne,u34,u25,a,10,585,0.288888889,0.524786325
a,f,u,ne,u34,u25,cg,10,102,0.401960784,0.137254902
a,f,u,ne,u34,u25,hs,20,354,0.259887006,0.615819209
a,f,u,ne,u34,u25,no-hs,10,127,0.299212598,0.598425197
a,f,u,ne,u34,u49,a,4,452,0.230088496,0.438053097
a,f,u,ne,u34,u49,cg,4,77,0.181818182,0.350649351
a,f,u,ne,u34,u49,hs,8,287,0.229965157,0.445993031
a,f,u,ne,u34,u49,no-hs,4,87,0.275862069,0.471264368
a,f,u,ne,u34,u74,a,2,286,0.192307692,0.248251748
a,f,u,ne,u34,u74,cg,2,43,0.302325581,0.162790698
a,f,u,ne,u34,u74,hs,4,194,0.18556701,0.24742268
a,f,u,ne,u34,u74,no-hs,2,49,0.12244898,0.346938776
a,f,u,ne,u64,75u,a,4,893,0.091825308,0.208286674
a,f,u,ne,u64,75u,cg,4,428,0.10046729,0.121495327
a,f,u,ne,u64,75u,hs,8,412,0.063106796,0.279126214
a,f,u,ne,u64,75u,no-hs,4,55,0.254545455,0.345454545
a,f,u,ne,u64,a,a,4,3232,0.153465347,0.429764851
a,f,u,ne,u64,a,cg,4,863,0.123986095,0.24797219
a,f,u,ne,u64,a,hs,8,1862,0.1433942,0.458646617
a,f,u,ne,u64,a,no-hs,4,504,0.236111111,0.634920635
a,f,u,ne,u64,u25,a,20,1160,0.178448276,0.639655172
a,f,u,ne,u64,u25,cg,20,172,0.197674419,0.5
a,f,u,ne,u64,u25,hs,40,696,0.172413793,0.622126437
a,f,u,ne,u64,u25,no-hs,20,293,0.180887372,0.757679181
a,f,u,ne,u64,u49,a,8,677,0.199409158,0.471196455
a,f,u,ne,u64,u49,cg,8,122,0.163934426,0.418032787
a,f,u,ne,u64,u49,hs,16,439,0.179954442,0.462414579
a,f,u,ne,u64,u49,no-hs,8,116,0.301724138,0.543103448
a,f,u,ne,u64,u74,a,4,502,0.141434263,0.282868526
a,f,u,ne,u64,u74,cg,4,139,0.086330935,0.194244604
a,f,u,ne,u64,u74,hs,8,321,0.140186916,0.31152648
a,f,u,ne,u64,u74,no-hs,4,39,0.435897436,0.41025641
a,f,u,s,65u,75u,a,1,1230,0.019512195,0.943089431
a,f,u,s,65u,75u,cg,1,394,0.012690355,0.941624365
a,f,u,s,65u,75u,hs,2,695,0.014388489,0.949640288
a,f,u,s,65u,75u,no-hs,1,141,0.063829787,0.914893617
a,f,u,s,65u,a,a,1,7427,0.015484045,0.966877609
a,f,u,s,65u,a,cg,1,1280,0.0140625,0.95546875
a,f,u,s,65u,a,hs,2,4490,0.012249443,0.969042316
a,f,u,s,65u,a,no-hs,1,1657,0.024743512,0.969824985
a,f,u,s,65u,u25,a,5,2919,0.016443988,0.969167523
a,f,u,s,65u,u25,cg,5,318,0.028301887,0.940251572
a,f,u,s,65u,u25,hs,10,1618,0.012978986,0.969715698
a,f,u,s,65u,u25,no-hs,5,981,0.018348624,0.978593272
a,f,u,s,65u,u49,a,2,2317,0.009495037,0.981441519
a,f,u,s,65u,u49,cg,2,363,0,0.988980716
a,f,u,s,65u,u49,hs,4,1563,0.006397953,0.984005118
a,f,u,s,65u,u49,no-hs,2,390,0.028205128,0.966666667
a,f,u,s,65u,u74,a,1,963,0.021806854,0.952232606
a,f,u,s,65u,u74,cg,1,205,0.019512195,0.941463415
a,f,u,s,65u,u74,hs,2,613,0.019575856,0.951060359
a,f,u,s,65u,u74,no-hs,1,145,0.027586207,0.972413793
a,f,u,s,a,75u,a,1,8600,0.075116279,0.29255814
a,f,u,s,a,75u,cg,1,1402,0.07275321,0.360912981
a,f,u,s,a,75u,hs,2,2142,0.092436975,0.475723623
a,f,u,s,a,75u,no-hs,1,1081,0.100832562,0.312673451
a,f,u,s,a,a,a,1,32492,0.150406254,0.520866675
a,f,u,s,a,a,cg,1,3465,0.11976912,0.487157287
a,f,u,s,a,a,hs,2,11558,0.176760685,0.599757744
a,f,u,s,a,a,no-hs,1,6035,0.207953604,0.552278376
a,f,u,s,a,u25,a,5,10236,0.208186792,0.70437671
a,f,u,s,a,u25,cg,5,728,0.221153846,0.587912088
a,f,u,s,a,u25,hs,10,4200,0.238095238,0.668809524
a,f,u,s,a,u25,no-hs,5,2558,0.239640344,0.709538702
a,f,u,s,a,u49,a,2,8465,0.178854105,0.596692262
a,f,u,s,a,u49,cg,2,748,0.118983957,0.637700535
a,f,u,s,a,u49,hs,4,3409,0.182458199,0.638603696
a,f,u,s,a,u49,no-hs,2,1590,0.259748428,0.542767296
a,f,u,s,a,u74,a,1,5190,0.114836224,0.413872832
a,f,u,s,a,u74,cg,1,588,0.105442177,0.472789116
a,f,u,s,a,u74,hs,2,1807,0.123962369,0.513004981
a,f,u,s,a,u74,no-hs,1,806,0.148883375,0.392059553
a,f,u,s,u18,75u,a,1,4667,0.058710092,0.171630598
a,f,u,s,u18,75u,cg,1,2,0,0
a,f,u,s,u18,75u,hs,2,14,0.071428571,0.142857143
a,f,u,s,u18,75u,no-hs,1,676,0.051775148,0.215976331
a,f,u,s,u18,a,a,1,13471,0.106896296,0.426842848
a,f,u,s,u18,a,cg,1,2,0,0
a,f,u,s,u18,a,hs,2,44,0.204545455,0.318181818
a,f,u,s,u18,a,no-hs,1,1992,0.129016064,0.384036145
a,f,u,s,u18,u25,a,5,3142,0.139401655,0.771164863
a,f,u,s,u18,u25,hs,5,8,0.125,0.75
a,f,u,s,u18,u25,no-hs,5,382,0.209424084,0.683246073
a,f,u,s,u18,u49,a,2,3256,0.151412776,0.546375921
a,f,u,s,u18,u49,hs,3,14,0.357142857,0.285714286
a,f,u,s,u18,u49,no-hs,2,524,0.187022901,0.459923664
a,f,u,s,u18,u74,a,1,2406,0.097256858,0.310058188
a,f,u,s,u18,u74,hs,1,8,0.125,0.25
a,f,u,s,u18,u74,no-hs,1,410,0.107317073,0.285365854
a,f,u,s,u34,75u,a,2,911,0.17233809,0.169045005
a,f,u,s,u34,75u,cg,2,233,0.154506438,0.090128755
a,f,u,s,u34,75u,hs,4,512,0.1796875,0.18359375
a,f,u,s,u34,75u,no-hs,2,165,0.175757576,0.236363636
a,f,u,s,u34,a,a,2,4262,0.345377757,0.28812764
a,f,u,s,u34,a,cg,2,562,0.261565836,0.131672598
a,f,u,s,u34,a,hs,4,2673,0.344182566,0.298540965
a,f,u,s,u34,a,no-hs,2,1029,0.393586006,0.345966958
a,f,u,s,u34,u25,a,10,1524,0.460629921,0.380577428
a,f,u,s,u34,u25,cg,9,122,0.508196721,0.172131148
a,f,u,s,u34,u25,hs,20,963,0.448598131,0.387331256
a,f,u,s,u34,u25,no-hs,10,439,0.471526196,0.428246014
a,f,u,s,u34,u49,a,4,1139,0.402985075,0.302019315
a,f,u,s,u34,u49,cg,4,102,0.31372549,0.18627451
a,f,u,s,u34,u49,hs,8,745,0.402684564,0.299328859
a,f,u,s,u34,u49,no-hs,4,289,0.442906574,0.352941176
a,f,u,s,u34,u74,a,2,689,0.223512337,0.217706821
a,f,u,s,u34,u74,cg,2,104,0.173076923,0.125
a,f,u,s,u34,u74,hs,4,449,0.213808463,0.244988864
a,f,u,s,u34,u74,no-hs,2,135,0.296296296,0.207407407
a,f,u,s,u64,75u,a,4,1792,0.10546875,0.223214286
a,f,u,s,u64,75u,cg,4,774,0.07881137,0.144702842
a,f,u,s,u64,75u,hs,8,919,0.102285092,0.28726877
a,f,u,s,u64,75u,no-hs,4,100,0.36,0.24
a,f,u,s,u64,a,a,4,7331,0.253853499,0.377029055
a,f,u,s,u64,a,cg,4,1621,0.153608883,0.24120913
a,f,u,s,u64,a,hs,8,4353,0.243510223,0.4063864
a,f,u,s,u64,a,no-hs,4,1357,0.405305822,0.445836404
a,f,u,s,u64,u25,a,20,2652,0.356334842,0.519230769
a,f,u,s,u64,u25,cg,20,287,0.317073171,0.3728223
a,f,u,s,u64,u25,hs,40,1609,0.338098198,0.53697949
a,f,u,s,u64,u25,no-hs,20,753,0.410358566,0.540504648
a,f,u,s,u64,u49,a,8,1754,0.307867731,0.371151653
a,f,u,s,u64,u49,cg,8,282,0.19858156,0.34751773
a,f,u,s,u64,u49,hs,16,1085,0.281105991,0.379723502
a,f,u,s,u64,u49,no-hs,8,387,0.454780362,0.372093023
a,f,u,s,u64,u74,a,4,1132,0.165194346,0.295053004
a,f,u,s,u64,u74,cg,4,280,0.142857143,0.260714286
a,f,u,s,u64,u74,hs,8,735,0.155102041,0.31292517
a,f,u,s,u64,u74,no-hs,4,117,0.282051282,0.264957265
a,f,u,w,65u,75u,a,1,847,0.027154664,0.944510035
a,f,u,w,65u,75u,cg,1,294,0.037414966,0.908163265
a,f,u,w,65u,75u,hs,2,410,0.004878049,0.982926829
a,f,u,w,65u,75u,no-hs,1,143,0.06993007,0.909090909
a,f,u,w,65u,a,a,1,4093,0.015636452,0.964573662
a,f,u,w,65u,a,cg,1,843,0.016607355,0.941874259
a,f,u,w,65u,a,hs,2,2471,0.0072845,0.979360583
a,f,u,w,65u,a,no-hs,1,779,0.041078306,0.942233633
a,f,u,w,65u,u25,a,5,1555,0.01414791,0.969131833
a,f,u,w,65u,u25,cg,5,207,0.009661836,0.93236715
a,f,u,w,65u,u25,hs,10,986,0.00811359,0.981744422
a,f,u,w,65u,u25,no-hs,5,362,0.03038674,0.958563536
a,f,u,w,65u,u49,a,2,1111,0.00810081,0.97659766
a,f,u,w,65u,u49,cg,2,193,0,0.974093264
a,f,u,w,65u,u49,hs,4,740,0.002702703,0.982432432
a,f,u,w,65u,u49,no-hs,2,178,0.039325843,0.95505618
a,f,u,w,65u,u74,a,1,579,0.017271157,0.962003454
a,f,u,w,65u,u74,cg,1,149,0,0.979865772
a,f,u,w,65u,u74,hs,2,335,0.011940299,0.964179104
a,f,u,w,65u,u74,no-hs,1,95,0.052631579,0.926315789
a,f,u,w,a,75u,a,1,6605,0.073732021,0.269341408
a,f,u,w,a,75u,cg,1,1057,0.057710501,0.337748344
a,f,u,w,a,75u,hs,2,1685,0.12462908,0.389317507
a,f,u,w,a,75u,no-hs,1,929,0.090419806,0.316469322
a,f,u,w,a,a,a,1,20022,0.138747378,0.497153132
a,f,u,w,a,a,cg,1,2279,0.105748135,0.465555068
a,f,u,w,a,a,hs,2,6865,0.168973052,0.580772032
a,f,u,w,a,a,no-hs,1,3652,0.204545455,0.525465498
a,f,u,w,a,u25,a,5,5440,0.186029412,0.729227941
a,f,u,w,a,u25,cg,5,486,0.197530864,0.565843621
a,f,u,w,a,u25,hs,10,2260,0.189380531,0.721681416
a,f,u,w,a,u25,no-hs,5,1293,0.251353442,0.706883217
a,f,u,w,a,u49,a,2,4782,0.182977834,0.586783772
a,f,u,w,a,u49,cg,2,407,0.144963145,0.57985258
a,f,u,w,a,u49,hs,4,1847,0.188413644,0.631835409
a,f,u,w,a,u49,no-hs,2,885,0.266666667,0.549152542
a,f,u,w,a,u74,a,1,3195,0.126134585,0.438497653
a,f,u,w,a,u74,cg,1,329,0.072948328,0.58662614
a,f,u,w,a,u74,hs,2,1073,0.161230196,0.496738117
a,f,u,w,a,u74,no-hs,1,546,0.186813187,0.41025641
a,f,u,w,u18,75u,a,1,3484,0.045063146,0.162743972
a,f,u,w,u18,75u,cg,1,0,2,0
a,f,u,w,u18,75u,hs,2,13,0,0.384615385
a,f,u,w,u18,75u,no-hs,1,537,0.046554935,0.169459963
a,f,u,w,u18,a,a,1,8598,0.09676669,0.404396371
a,f,u,w,u18,a,cg,1,1,0,0
a,f,u,w,u18,a,hs,2,38,0.157894737,0.394736842
a,f,u,w,u18,a,no-hs,1,1333,0.147036759,0.356339085
a,f,u,w,u18,u25,a,5,1663,0.144317498,0.785929044
a,f,u,w,u18,u25,cg,1,1,0,0
a,f,u,w,u18,u25,hs,5,14,0.142857143,0.571428571
a,f,u,w,u18,u25,no-hs,5,247,0.303643725,0.615384615
a,f,u,w,u18,u49,a,2,1947,0.147919877,0.558294813
a,f,u,w,u18,u49,hs,3,6,0.5,0.166666667
a,f,u,w,u18,u49,no-hs,2,297,0.181818182,0.565656566
a,f,u,w,u18,u74,a,1,1505,0.097674419,0.342857143
a,f,u,w,u18,u74,hs,2,5,0,0.2
a,f,u,w,u18,u74,no-hs,1,252,0.170634921,0.253968254
a,f,u,w,u34,75u,a,2,809,0.161928307,0.182941904
a,f,u,w,u34,75u,cg,2,173,0.069364162,0.138728324
a,f,u,w,u34,75u,hs,4,499,0.204408818,0.176352705
a,f,u,w,u34,75u,no-hs,2,137,0.116788321,0.262773723
a,f,u,w,u34,a,a,2,2843,0.289482941,0.334857545
a,f,u,w,u34,a,cg,2,370,0.172972973,0.167567568
a,f,u,w,u34,a,hs,4,1826,0.312157722,0.325301205
a,f,u,w,u34,a,no-hs,2,646,0.292569659,0.456656347
a,f,u,w,u34,u25,a,10,886,0.35778781,0.513544018
a,f,u,w,u34,u25,cg,9,82,0.390243902,0.231707317
a,f,u,w,u34,u25,hs,20,533,0.371482176,0.480300188
a,f,u,w,u34,u25,no-hs,10,272,0.316176471,0.647058824
a,f,u,w,u34,u49,a,4,712,0.363764045,0.328651685
a,f,u,w,u34,u49,cg,4,66,0.166666667,0.121212121
a,f,u,w,u34,u49,hs,8,483,0.378881988,0.347826087
a,f,u,w,u34,u49,no-hs,4,163,0.398773006,0.355828221
a,f,u,w,u34,u74,a,2,436,0.263761468,0.266055046
a,f,u,w,u34,u74,cg,2,49,0.183673469,0.244897959
a,f,u,w,u34,u74,hs,4,312,0.269230769,0.256410256
a,f,u,w,u34,u74,no-hs,2,75,0.293333333,0.32
a,f,u,w,u64,75u,a,4,1464,0.120218579,0.179644809
a,f,u,w,u64,75u,cg,4,589,0.064516129,0.112054329
a,f,u,w,u64,75u,hs,8,762,0.139107612,0.208661417
a,f,u,w,u64,75u,no-hs,4,112,0.303571429,0.339285714
a,f,u,w,u64,a,a,4,4487,0.236015155,0.351459773
a,f,u,w,u64,a,cg,4,1063,0.153339605,0.192850423
a,f,u,w,u64,a,hs,8,2529,0.223408462,0.378015026
a,f,u,w,u64,a,no-hs,4,894,0.369127517,0.464205817
a,f,u,w,u64,u25,a,20,1335,0.325093633,0.52659176
a,f,u,w,u64,u25,cg,19,195,0.317948718,0.317948718
a,f,u,w,u64,u25,hs,40,726,0.297520661,0.548209366
a,f,u,w,u64,u25,no-hs,19,413,0.375302663,0.583535109
a,f,u,w,u64,u49,a,8,1011,0.315529179,0.395647873
a,f,u,w,u64,u49,cg,8,148,0.331081081,0.27027027
a,f,u,w,u64,u49,hs,16,618,0.257281553,0.436893204
a,f,u,w,u64,u49,no-hs,8,247,0.449392713,0.360323887
a,f,u,w,u64,u74,a,4,674,0.197329377,0.316023739
a,f,u,w,u64,u74,cg,4,131,0.114503817,0.27480916
a,f,u,w,u64,u74,hs,8,422,0.199052133,0.308056872
a,f,u,w,u64,u74,no-hs,4,123,0.268292683,0.390243902
a,m,e,a,65u,75u,a,1,5530,0.011211573,0.868716094
a,m,e,a,65u,75u,cg,1,3021,0.008937438,0.856338961
a,m,e,a,65u,75u,hs,2,2166,0.012927054,0.882733149
a,m,e,a,65u,75u,no-hs,1,344,0.020348837,0.886627907
a,m,e,a,65u,a,a,1,19298,0.013524718,0.924914499
a,m,e,a,65u,a,cg,1,6118,0.009480222,0.897842432
a,m,e,a,65u,a,hs,2,10006,0.012492504,0.934539276
a,m,e,a,65u,a,no-hs,1,3174,0.024574669,0.946439824
a,m,e,a,65u,u25,a,5,4130,0.023970944,0.958595642
a,m,e,a,65u,u25,cg,5,632,0.033227848,0.92721519
a,m,e,a,65u,u25,hs,10,2148,0.020018622,0.965083799
a,m,e,a,65u,u25,no-hs,5,1352,0.026627219,0.962278107
a,m,e,a,65u,u49,a,2,6215,0.009814964,0.959131134
a,m,e,a,65u,u49,cg,2,1423,0.001405481,0.970484891
a,m,e,a,65u,u49,hs,4,3729,0.008313221,0.956556718
a,m,e,a,65u,u49,no-hs,2,1062,0.025423729,0.95386064
a,m,e,a,65u,u74,a,1,3423,0.011393514,0.913234005
a,m,e,a,65u,u74,cg,1,1042,0.007677543,0.903071017
a,m,e,a,65u,u74,hs,2,1965,0.011704835,0.915521628
a,m,e,a,65u,u74,no-hs,1,416,0.019230769,0.927884615
a,m,e,a,a,75u,a,1,64519,0.087509106,0.162804755
a,m,e,a,a,75u,cg,1,21734,0.052314346,0.167985645
