source,school,current_conf,historic_conf,county,name,recruit_year,hometown,state
dbf,UCLA,pac-12,pac-12,6087,"Neufeld, Ryan",1995,Los Gatos,CA
dbf,San Jose State,mwc,wac,6085,"Garcia, Jeff",1995,Gilroy,CA
dbf,San Jose State,mwc,wac,6085,"Hodgins, James",1995,San Jose,CA
dbf,Arizona State,pac-12,pac-12,6085,"Jackson, Lenzie",1995,Milpitas,CA
dbf,California,pac-12,pac-12,6081,"Shaw, Bobby",1995,San Francisco,CA
dbf,Arizona,pac-12,pac-12,6081,"Mulitalo, Edwin",1995,Daly City,CA
dbf,Nevada,mwc,big-west,6077,"Morgan, Don",1995,Stockton,CA
dbf,Southern California,pac-12,pac-12,6073,"Claiborne, Chris",1995,Oceanside,CA
dbf,Southern California,pac-12,pac-12,6073,"Cook, Rashard",1995,San Diego,CA
dbf,Oregon,pac-12,pac-12,6073,"Smith, Akili",1995,San Diego,CA
dbf,California,pac-12,pac-12,6073,"Smith, Marquis",1995,San Diego,CA
dbf,San Diego State,mwc,mwc,6071,"Moore, Jason",1995,San Bernardino,CA
dbf,Fresno State,mwc,wac,6065,"Muhammad, Mustafah",1995,Moreno Valley,CA
dbf,Southern California,pac-12,pac-12,6059,"Keneley, Matt",1995,Santa Ana,CA
dbf,Miami,#N/A,#N/A,6059,"Covington, Scott",1995,Laguna Niguel,CA
dbf,Washington State,pac-12,pac-12,6037,"Glover, Phil",1995,San Fernando,CA
dbf,Washington State,pac-12,pac-12,6037,"Mckenzie, Kevin",1995,Los Angeles,CA
dbf,Washington,pac-12,pac-12,6037,"Davis, Reggie",1995,Long Beach,CA
dbf,Utah State,mwc,big-west,6037,"Levingston, Bashir",1995,Inglewood,CA
dbf,Utah,pac-12,mwc,6037,"Glover, Phil",1995,San Fernando,CA
dbf,UCLA,pac-12,pac-12,6037,"Atkins, Larry",1995,Santa Monica,CA
dbf,UCLA,pac-12,pac-12,6037,"McBride, Tod",1995,Los Angeles,CA
dbf,Southern California,pac-12,pac-12,6037,"McCutcheon, Daylon",1995,Walnut,CA
dbf,Southern California,pac-12,pac-12,6037,"Miller, Billy",1995,Los Angeles,CA
dbf,Southern California,pac-12,pac-12,6037,"Powell, Marvin",1995,Los Angeles,CA
dbf,Oregon,pac-12,pac-12,6037,"Griffin, Damon",1995,Los Angeles,CA
dbf,Nebraska,big-ten,big-12,6037,"Jackson, Sheldon",1995,Culver City,CA
dbf,Idaho,sun-belt,big-west,6037,"Murphy, Yo",1995,San Pedro,CA
dbf,California,pac-12,pac-12,6037,"Welbourn, John",1995,Torrance,CA
dbf,Arizona,pac-12,pac-12,6037,"McAlister, Chris",1995,Pasadena,CA
dbf,California,pac-12,pac-12,6031,"Douglas, Dameane",1995,Hanford,CA
dbf,Southern California,pac-12,pac-12,6029,"Parker, Larry",1995,Bakersfield,CA
dbf,Fresno State,mwc,wac,6029,"Hall, Cory",1995,Bakersfield,CA
dbf,California,pac-12,pac-12,6013,"Newberry, Jeremy",1995,Antioch,CA
dbf,Arizona,pac-12,pac-12,6013,"Lucky, Mike",1995,Antioch,CA
dbf,Stanford,pac-12,pac-12,6007,"Parks, Nate",1995,Chico,CA
dbf,Colorado,pac-12,big-12,6001,"Navies, Hannibal",1995,Oakland,CA
dbf,California,pac-12,pac-12,6001,"Gardner, Derrick",1995,Oakland,CA
dbf,Brigham Young,independent,mwc,6001,"Andersen, Jason",1995,Hayward,CA
dbf,Purdue,big-ten,big-ten,5119,"Jones, Isaac",1995,Little Rock,AR
dbf,Arkansas,sec,sec,5119,"Akins, Chris",1995,Little Rock,AR
dbf,Arkansas,sec,sec,5107,"Bradley, Melvin",1995,Barton,AR
dbf,Arkansas,sec,sec,5007,"Hale, Ryan",1995,Rogers,AR
dbf,New Mexico,mwc,mwc,4013,"Gordon, Lennox",1995,Higley,AZ
dbf,Brigham Young,independent,mwc,4013,"Tait, John",1995,Phoenix,AZ
dbf,Arizona State,pac-12,pac-12,4013,"Paulk, Jeff",1995,Phoenix,AZ
dbf,Brigham Young,independent,mwc,4001,"Johnson, Dustin",1995,Eagar,AZ
dbf,Ohio State,big-ten,big-ten,1117,"Bartholomew, Brent",1995,Birmingham,AL
dbf,Northwestern,big-ten,big-ten,1117,"Gowins, Brian",1995,Birmingham,AL
dbf,Alabama-Birmingham,cusa,cusa,1117,"Davis, Pernell",1995,Birmingham,AL
dbf,Mississippi State,sec,sec,1097,"Johnson, J.J.",1995,Mobile,AL
dbf,Purdue,big-ten,big-ten,1087,"Nwokorie, Chukie",1995,Tuskegee,AL
dbf,Auburn,sec,sec,1087,"Whitehead, Willie",1995,Tuskegee,AL
dbf,Wake Forest,acc,acc,0,"Clark, Desmond",1995,Bartow,
dbf,Wake Forest,acc,acc,0,"Zelenka, Joe",1995,Cleveland,
dbf,Virginia Tech,acc,big-east,0,"Prioleau, Pierson",1995,Charleston,
dbf,Utah State,mwc,big-west,0,"Sims, Barry",1995,Park City,
dbf,UCLA,pac-12,pac-12,0,"Serwanga, Wasswa",1995,Kampala,
dbf,Texas Tech,big-12,big-12,0,"Reagor, Montae",1995,Wacahachie,TX
dbf,Texas Christian,big-12,wac,0,"Mitchell, Basil",1995,Pittsburgh,TX
dbf,Texas,big-12,big-12,0,"Dawson, Phil",1995,West Palm Beach,
dbf,Texas,big-12,big-12,0,"Williams, Ricky",1995,San Diego,
dbf,Syracuse,acc,big-east,0,"McNabb, Donovan",1995,Chicago,
dbf,South Carolina,sec,sec,0,"Nesbit, Jamar",1995,Heidelberg,
dbf,Pacific,none,none,0,"Serwanga, Kato",1995,Kampala,
dbf,Pacific,none,none,0,"Serwanga, Wasswa",1995,Kampala,
dbf,Oregon State,pac-12,pac-12,0,"Cortez, Jose",1995,San Vicente,
dbf,Oklahoma,big-12,big-12,0,"Gregg, Kelly",1995,Edmond,
dbf,Ohio State,big-ten,big-ten,0,"Winfield, Antoine",1995,Akron,
dbf,Notre Dame,acc,independent,0,"Smith, Hunter",1995,Sherman,
dbf,North Carolina,acc,acc,0,"Saturday, Jeff",1995,Atlanta,
dbf,Nebraska,big-ten,big-12,0,"Brown, Kris",1995,Irving,
dbf,Mississippi State,sec,sec,0,"Kelly, Reggie",1995,Aberdeen,
dbf,Mississippi,sec,sec,0,"Reed, Robert",1995,Hinds County,MS
dbf,Michigan,big-ten,big-ten,0,"Bowens, David",1995,Denver,
dbf,Maryland,big-ten,acc,0,"Barton, Eric",1995,Alexandria,
dbf,Marshall,cusa,mac,0,"Hanson, Chris",1995,Senioa,GA
dbf,Louisiana-Lafayette,sun-belt,independent,0,"Delhomme, Jake",1995,Lafayette,
dbf,Louisiana-Lafayette,sun-belt,independent,0,"Stokley, Brandon",1995,Dallas,
dbf,Louisiana State,sec,sec,0,"Faulk, Kevin",1995,Lafayette,
dbf,Kansas State,big-12,big-12,0,"Gramatica, Martin",1995,Buenos Aires,
dbf,Georgia,sec,sec,0,"Bailey, Champ",1995,Folkston,
dbf,Florida,sec,sec,0,"Peterson, Mike",1995,Gainesville,
dbf,Colorado State,mwc,mwc,0,"Porter, Joey",1995,Bakersfield,
dbf,Colorado,pac-12,big-12,0,"Chiaverini, Darrin",1995,Orange County,CA
dbf,Colorado,pac-12,big-12,0,"Maumau, Vili",1995,Fo'ui,
dbf,California,pac-12,pac-12,0,"Serwanga, Kato",1995,Kampala,
dbf,Boston College,acc,big-east,0,"Hasselbeck, Matt",1995,Boulder,
dbf,Boston College,acc,big-east,0,"Woody, Damien",1995,Beaverdam,
dbf,Auburn,sec,sec,0,"Mcleod, Kevin",1995,Montego Bay,
dbf,Arkansas,sec,sec,0,"Reed, Robert",1995,Hinds County,MS
dbf,Northwestern,big-ten,big-ten,55105,"Janus, Paul",1994,Edgerton,WI
dbf,Washington,pac-12,pac-12,53077,"Huard, Damon",1994,Yakima,WA
dbf,Washington,pac-12,pac-12,53057,"Cleeland, Cam",1994,Sedro Woolley,WA
dbf,Washington,pac-12,pac-12,53035,"Chorak, Jason",1994,Seattle,WA
dbf,Washington,pac-12,pac-12,53035,"Olson, Benji",1994,Bremerton,WA
dbf,Virginia Tech,acc,big-east,51760,"Oxendine, Ken",1994,Richmond,VA
dbf,Richmond,none,none,51760,"Barber, Shawn",1994,Richmond,VA
dbf,Mississippi,sec,sec,51760,"Avery, John",1994,Richmond,VA
dbf,Wake Forest,acc,acc,51179,"Coghill, George",1994,Fredericksburg,VA
dbf,Virginia Tech,acc,big-east,51175,"Banks, Antonio",1994,Ivor,VA
dbf,Virginia Tech,acc,big-east,51131,"Washington, Todd",1994,Nassawadox,VA
dbf,Virginia Tech,acc,big-east,51117,"Jackson, Waverly",1994,South Hill,VA
dbf,Maryland,big-ten,acc,51059,"Thomas, Ratcliff",1994,Alexandria,VA
dbf,San Diego State,mwc,wac,49049,"Turley, Kyle",1994,Provo,UT
dbf,Utah,pac-12,wac,49005,"Dyson, Kevin",1994,Logan,UT
dbf,New Mexico,mwc,wac,48439,"Mcgarrahan, Scott",1994,Arlington,TX
dbf,Houston,american,cusa,48423,"Rheams, Leonta",1994,Tyler,TX
dbf,UCLA,pac-12,pac-12,48349,"Hicks, Skip",1994,Corsicana,TX
dbf,Colorado,pac-12,big-12,48339,"Lepsis, Matt",1994,Conroe,TX
dbf,Texas A&M,sec,big-12,48201,"Ruhman, Chris",1994,Houston,TX
dbf,Stanford,pac-12,pac-12,48201,"Hansen, Carl",1994,Houston,TX
dbf,Iowa,big-ten,big-ten,48201,"Gibson, Damon",1994,Houston,TX
dbf,Illinois,big-ten,big-ten,48201,"Holcombe, Robert",1994,Houston,TX
dbf,Texas A&M,sec,big-12,48167,"Mckinney, Steve",1994,Galveston,TX
dbf,Oklahoma,big-12,big-12,48167,"Denton, Tim",1994,Galveston,TX
dbf,Notre Dame,acc,independent,48121,"Rossum, Allen",1994,Dallas,TX
dbf,New Mexico,mwc,wac,48121,"Mcdonald, Ramos",1994,Dallas,TX
dbf,Mississippi State,sec,sec,48121,"Smith, Brent",1994,Dallas,TX
dbf,Kansas State,big-12,big-12,48121,"Jacox, Kendyl",1994,Dallas,TX
dbf,Iowa,big-ten,big-ten,48121,"Robinson, Damien",1994,Dallas,TX
dbf,Florida,sec,sec,48121,"Mitchell, Jeff",1994,Dallas,TX
dbf,Baylor,big-12,big-12,48121,"Hamilton, Malcolm",1994,Dallas,TX
dbf,Southern Methodist,american,wac,48091,"Bordano, Chris",1994,San Antonio,TX
dbf,Mississippi State,sec,sec,48091,"Brown, Eric",1994,San Antonio,TX
dbf,Mississippi State,sec,sec,48091,"Sears, Corey",1994,San Antonio,TX
dbf,Colorado,pac-12,big-12,48091,"Detmer, Koy",1994,San Antonio,TX
dbf,Arkansas State,sun-belt,independent,47157,"Walker, Corey",1994,Memphis,TN
dbf,Duke,acc,acc,47065,"Settles, Tawambi",1994,Chattanooga,TN
dbf,Clemson,acc,acc,45083,"Simmons, Anthony",1994,Spartanburg,SC
dbf,Auburn,sec,sec,45063,"Riley, Victor",1994,Swansea,SC
dbf,South Carolina,sec,sec,45045,"Bennett, Brandon",1994,Taylors,SC
dbf,North Carolina State,acc,acc,45045,"Stephens, Tremayne",1994,Greenville,SC
dbf,Clemson,acc,acc,45043,"Bromell, Lorenzo",1994,Georgetown,SC
dbf,Furman,none,none,45035,"Broughton, Luther",1994,Charleston,SC
dbf,Florida State,acc,acc,45035,"Long, Kevin",1994,Summerville,SC
dbf,North Carolina,acc,acc,42133,"Brown, Omar",1994,York,PA
dbf,North Carolina,acc,acc,42077,"Linton, Jonathan",1994,Allentown,PA
dbf,Maryland,big-ten,acc,42049,"Hicks, Eric",1994,Erie,PA
dbf,Wisconsin,big-ten,big-ten,42045,"Campbell, La mar",1994,Chester,PA
dbf,Syracuse,acc,big-east,42043,"Ponds, Antwuane",1994,Harrisburg,PA
dbf,Cincinnati,american,cusa,42021,"Hawkins, Artrell",1994,Johnstown,PA
dbf,Kansas State,big-12,big-12,42017,"Weiner, Todd",1994,Bristol,PA
dbf,Pittsburgh,acc,big-east,42003,"Jenkins, John",1994,East McKeesport,PA
dbf,Navy,independent,independent,41067,"Wahle, Mike",1994,Portland,OR
dbf,Stanford,pac-12,pac-12,41039,"Wong, Kailee",1994,Eugene,OR
dbf,Oregon,pac-12,pac-12,41039,"Wilcox, Josh",1994,Eugene,OR
dbf,Tennessee,sec,sec,40143,"Nash, Marcus",1994,Tulsa,OK
dbf,Oklahoma State,big-12,big-12,40143,"Mcquarters, R.w.",1994,Tulsa,OK
dbf,Indiana,big-ten,big-ten,40131,"Supernaw, Kywin",1994,Claremore,OK
dbf,Oklahoma State,big-12,big-12,40109,"Mayes, Alonzo",1994,Oklahoma City,OK
dbf,Tennessee,sec,sec,40051,"Brown, Jonathan",1994,Chickasha,OK
dbf,Oklahoma,big-12,big-12,40051,"Alexander, Stephen",1994,Chickasha,OK
dbf,Oklahoma,big-12,big-12,40049,"Allen, James",1994,Wynnewood,OK
dbf,Western Michigan,mac,mac,39173,"Nutten, Tom",1994,Toledo,OH
dbf,Bowling Green,mac,mac,39153,"O'neill, Kevin",1994,Twinsburg,OH
dbf,West Virginia,big-12,big-east,39093,"Slay, Henry",1994,Elyria,OH
dbf,Kent State,mac,mac,39085,"Hallen, Bob",1994,Mentor,OH
dbf,Purdue,big-ten,big-ten,39061,"Fischer, Mark",1994,Cincinnati,OH
dbf,Marshall,cusa,mac,39061,"Kresser, Eric",1994,Cincinnati,OH
dbf,Florida,sec,sec,39061,"Kresser, Eric",1994,Cincinnati,OH
dbf,Kansas,big-12,big-12,39049,"Henley, June",1994,Columbus,OH
dbf,Miami (OH),mac,mac,39035,"Beverly, Eric",1994,Cleveland,OH
dbf,Duke,acc,acc,37195,"Thomas, Corey",1994,Wilson,NC
dbf,North Carolina,acc,acc,37183,"Ellis, Greg",1994,Wendell,NC
dbf,North Carolina State,acc,acc,37163,"Williams, George",1994,Roseboro,NC
dbf,Houston,american,cusa,37147,"Williams, Jermaine",1994,Greenville,NC
dbf,Michigan State,big-ten,big-ten,37133,"Reese, Ike",1994,Jacksonville,NC
dbf,Louisiana State,sec,sec,37133,"Sutton, Mike",1994,Jacksonville,NC
dbf,Florida,sec,sec,37119,"Collins, Mo",1994,Charlotte,NC
dbf,Virginia,acc,acc,37067,"Crowell, Germane",1994,Winston-Salem,NC
dbf,North Carolina State,acc,acc,37063,"Whitted, Alvis",1994,Durham,NC
dbf,North Carolina,acc,acc,37049,"Simmons, Brian",1994,New Bern,NC
dbf,North Carolina,acc,acc,37045,"Williams, Robert",1994,Shelby,NC
dbf,Tennessee,sec,sec,37021,"Little, Leonard",1994,Asheville,NC
dbf,Maryland,big-ten,acc,36119,"Kiselak, Mike",1994,North Tarrytown,NY
dbf,Maryland,big-ten,acc,36119,"Ogbogu, Eric",1994,Tarrytown,NY
dbf,Syracuse,acc,big-east,36061,"Sinceno, Kaseem",1994,Bronx,NY
dbf,Massachusetts,mac,none,36061,"Blackwell, Kory",1994,New York,NY
dbf,Clemson,acc,acc,36061,"Horne, Tony",1994,Queens,NY
dbf,Dartmouth,none,none,36059,"Fiedler, Jay",1994,Oceanside,NY
dbf,Syracuse,acc,big-east,36055,"Williams, Roland",1994,Rochester,NY
dbf,Boston College,acc,big-east,34027,"Storz, Erik",1994,Rockaway,NJ
dbf,Nebraska,big-ten,big-12,34025,"Peter, Jason",1994,Locust,NJ
dbf,Vanderbilt,sec,sec,34015,"Jordan, Antony",1994,Sewell,NJ
dbf,Syracuse,acc,big-east,34007,"Darius, Donovin",1994,Camden,NJ
dbf,Michigan State,big-ten,big-ten,34005,"Costello, Brad",1994,Burlington,NJ
dbf,Southern California,pac-12,pac-12,32003,"Kelly, Brian",1994,Las Vegas,NV
dbf,Nevada,mwc,big-west,32003,"Myles, Deshone",1994,Las Vegas,NV
dbf,Nebraska,big-ten,big-12,31153,"Green, Ahman",1994,Omaha,NE
dbf,Stanford,pac-12,pac-12,31109,"Frost, Scott",1994,Lincoln,NE
dbf,Nebraska,big-ten,big-12,31109,"Frost, Scott",1994,Lincoln,NE
dbf,Nebraska,big-ten,big-12,31109,"Hesse, Jon",1994,Lincoln,NE
dbf,Washington State,pac-12,pac-12,30013,"Leaf, Ryan",1994,Great Falls,MT
dbf,Missouri,sec,big-12,29510,"Olivo, Brock",1994,St. Louis,MO
dbf,Vanderbilt,sec,sec,29165,"Degraffenreid, Allen",1994,Kansas City,MO
dbf,Kansas State,big-12,big-12,29165,"Johnson, Jason",1994,Kansas City,MO
dbf,Kansas,big-12,big-12,29107,"Banks, Chris",1994,Lexington,MO
dbf,Nebraska,big-ten,big-12,29097,"Wistrom, Grant",1994,Webb City,MO
dbf,Nebraska,big-ten,big-12,28149,"Warfield, Eric",1994,Vicksburg,MS
dbf,Alabama,sec,sec,28149,"Myers, Michael",1994,Vicksburg,MS
dbf,Southern Mississippi,cusa,cusa,28127,"Shaw, Harold",1994,Magee,MS
dbf,Southern Mississippi,cusa,cusa,28065,"Posey, Jeff",1994,Bassfield,MS
dbf,Minnesota,big-ten,big-ten,28053,"Williams, Ben",1994,Belzoni,MS
dbf,Wyoming,mwc,wac,27053,"Bohlinger, Rob",1994,Minneapolis,MN
dbf,Dartmouth,none,none,27053,"Lee, Lloyd",1994,Minneapolis,MN
dbf,Michigan State,big-ten,big-ten,26163,"Hill, Ray",1994,Detroit,MI
dbf,Michigan State,big-ten,big-ten,26163,"Reece, Travis",1994,Detroit,MI
dbf,Michigan State,big-ten,big-ten,26163,"Shaw, Scott",1994,Detroit,MI
dbf,Michigan,big-ten,big-ten,26163,"Floyd, Chris",1994,Detroit,MI
dbf,Iowa,big-ten,big-ten,26163,"Cooks, Kerry",1994,Detroit,MI
dbf,Eastern Michigan,mac,mac,26163,"Dalton, Lional",1994,Detroit,MI
dbf,Purdue,big-ten,big-ten,26125,"Alford, Brian",1994,Oak Park,MI
dbf,Indiana,big-ten,big-ten,26099,"Liwienski, Chris",1994,Sterling Heights,MI
dbf,Toledo,mac,mac,26075,"Love, Clarence",1994,Jackson,MI
dbf,Eastern Michigan,mac,mac,26049,"Stokes, Barry",1994,Flint,MI
dbf,Washington,pac-12,pac-12,25025,"Brigham, Jeremy",1994,Boston,MA
dbf,Syracuse,acc,big-east,25025,"Cottrell, Dana",1994,Boston,MA
dbf,Stanford,pac-12,pac-12,25021,"Comella, Greg",1994,Wellesley,MA
dbf,Temple,american,big-east,22105,"Chester, Larry",1994,Hammond,LA
dbf,Southern Mississippi,cusa,cusa,22073,"Phenix, Perry",1994,Monroe,LA
dbf,Southern Mississippi,cusa,cusa,22071,"Surtain, Patrick",1994,New Orleans,LA
dbf,Louisiana State,sec,sec,22071,"Hankton, Karl",1994,New Orleans,LA
dbf,Fresno State,mwc,wac,22071,"Pittman, Michael",1994,New Orleans,LA
dbf,Louisiana-Lafayette,sun-belt,independent,22055,"Clement, Anthony",1994,Lafayette,LA
dbf,Louisiana State,sec,sec,22055,"Richey, Wade",1994,Lafayette,LA
dbf,Michigan,big-ten,big-ten,22051,"Howard, Chris",1994,Kenner,LA
dbf,Marshall,cusa,mac,21019,"Lyon, Billy",1994,Ashland,KY
dbf,Kansas,big-12,big-12,20125,"Warner, Ron",1994,Independence,KS
dbf,Arizona,pac-12,pac-12,20091,"Sprotte, Jimmy",1994,Olathe,KS
dbf,Iowa State,big-12,big-12,19193,"Doxzon, Todd",1994,Sioux City,IA
dbf,Iowa,big-ten,big-ten,19163,"Banks, Tavian",1994,Davenport,IA
dbf,Stanford,pac-12,pac-12,19153,"Haskins, Jon",1994,Des Moines,IA
dbf,Iowa,big-ten,big-ten,19103,"Dwight, Tim",1994,Iowa City,IA
dbf,Iowa,big-ten,big-ten,19055,"Gallery, Nick",1994,Manchester,IA
dbf,Michigan,big-ten,big-ten,18113,"Steele, Glen",1994,Ligonier,IN
dbf,Cincinnati,american,cusa,18097,"Ransom, Derrick",1994,Indianapolis,IN
dbf,Indiana,big-ten,big-ten,18003,"Eloms, Joey",1994,Fort Wayne,IN
dbf,Cincinnati,american,cusa,18003,"Fabini, Jason",1994,Fort Wayne,IN
dbf,Kansas,big-12,big-12,17201,"Blevins, Tony",1994,Rockford,IL
dbf,Wisconsin,big-ten,big-ten,17031,"Simmons, Tony",1994,Chicago,IL
dbf,San Diego State,mwc,wac,17031,"Ayanbadejo, Obafemi",1994,Chicago,IL
dbf,Mississippi,sec,sec,17031,"Wayne, Nate",1994,Chicago,IL
dbf,Illinois,big-ten,big-ten,17031,"Brown, Cyron",1994,Chicago,IL
dbf,Ball State,mac,mac,17031,"Blair, Michael",1994,Chicago,IL
dbf,Iowa,big-ten,big-ten,17011,"Goff, Mike",1994,Spring Valley,IL
dbf,Utah,pac-12,wac,15003,"Fuamatu-ma'afala, Chris",1994,Honolulu,HI
dbf,Brigham Young,independent,wac,15003,"Mili, Itula",1994,Kahuku,HI
dbf,Georgia,sec,sec,13303,"Edwards, Robert",1994,Tennille,GA
dbf,South Carolina,sec,sec,13225,"Robinson, Marcus",1994,Fort Valley,GA
dbf,Florida,sec,sec,13225,"Green, Jacquez",1994,Fort Valley,GA
dbf,Auburn,sec,sec,13215,"Mcgee, Dell",1994,Columbus,GA
dbf,Oregon,pac-12,pac-12,13139,"Johnson, Pat",1994,Gainesville,GA
dbf,Mississippi State,sec,sec,13121,"Favors, Greg",1994,Atlanta,GA
dbf,Mississippi State,sec,sec,13121,"Hicks, Robert",1994,Atlanta,GA
dbf,East Tennessee State,none,none,13121,"Sidney, Dainon",1994,Atlanta,GA
dbf,Alabama-Birmingham,cusa,independent,13121,"Sidney, Dainon",1994,Atlanta,GA
dbf,Nevada,mwc,big-west,13051,"Cannida, James",1994,Savannah,GA
dbf,Florida State,acc,acc,12127,"Thomas, Tra",1994,Deland,FL
dbf,Florida,sec,sec,12127,"Moten, Mike",1994,Daytona Beach,FL
dbf,Florida,sec,sec,12113,"Williams, Elijah",1994,Milton,FL
dbf,Florida State,acc,acc,12109,"Cowart, Sam",1994,Jacksonville,FL
dbf,Florida State,acc,acc,12109,"Player, Scott",1994,St. Augustine,FL
dbf,Florida,sec,sec,12109,"Weary, Fred",1994,Jacksonville,FL
dbf,Florida State,acc,acc,12107,"Williams, Clarence",1994,Crescent City,FL
dbf,South Carolina,sec,sec,12101,"Hambrick, Darren",1994,Lacoochee,FL
dbf,Florida,sec,sec,12101,"Hambrick, Darren",1994,Lacoochee,FL
dbf,Florida State,acc,acc,12091,"Green, E.G.",1994,Fort Walton Beach,FL
dbf,Florida State,acc,acc,12091,"Pittman, Julian",1994,Niceville,FL
dbf,Michigan,big-ten,big-ten,12086,"Griese, Brian",1994,Miami,FL
dbf,Michigan,big-ten,big-ten,12086,"Little, Earl",1994,Miami,FL
dbf,Michigan,big-ten,big-ten,12086,"Payne, Rod",1994,Miami,FL
dbf,Miami,#N/A,#N/A,12086,"Little, Earl",1994,Miami,FL
dbf,Miami,#N/A,#N/A,12086,"Starks, Duane",1994,Miami,FL
dbf,Florida State,acc,acc,12086,"Rolle, Samari",1994,Miami,FL
dbf,Florida State,acc,acc,12086,"Smith, Shevin",1994,Miami,FL
dbf,Cincinnati,american,cusa,12086,"Ladd, Anthony",1994,Homestead,FL
dbf,Miami,#N/A,#N/A,12071,"German, Jammi",1994,Fort Myers,FL
dbf,Vanderbilt,sec,sec,12057,"Vance, Eric",1994,Tampa,FL
dbf,Wisconsin,big-ten,big-ten,12033,"Hayes, Donald",1994,Century,FL
dbf,Auburn,sec,sec,12011,"Bostic, James",1994,Fort Lauderdale,FL
dbf,William & Mary,none,none,11001,"Waddy, Jude",1994,Washington,DC
dbf,Washington,pac-12,pac-12,11001,"Reed, Mike",1994,Washington,DC
dbf,UCLA,pac-12,pac-12,11001,"Flanagan, Mike",1994,Washington,DC
dbf,Troy,sun-belt,none,11001,"Lowe, Reggie",1994,Washington,DC
dbf,New Mexico,mwc,wac,11001,"Austin, Billy",1994,Washington,DC
dbf,Vanderbilt,sec,sec,10003,"Duncan, Jamie",1994,Wilmington,DE
dbf,Syracuse,acc,big-east,9003,"Jones, Tebucky",1994,New Britain,CT
dbf,Colorado,pac-12,big-12,8069,"Sutter, Ryan",1994,Fort Collins,CO
dbf,Arizona,pac-12,pac-12,8059,"Burnett, Chester",1994,Denver,CO
dbf,Tulane,american,cusa,6099,"Quinn, Jonathan",1994,Turlock,CA
dbf,Middle Tennessee State,cusa,none,6099,"Quinn, Jonathan",1994,Turlock,CA
dbf,California,pac-12,pac-12,6097,"Whiting, Brandon",1994,Santa Rosa,CA
dbf,Dartmouth,none,none,6085,"Walz, Zack",1994,Mountain View,CA
dbf,Colorado State,mwc,wac,6085,"Ross, Adrian",1994,Santa Clara,CA
dbf,Washington,pac-12,pac-12,6081,"Butler, Hillary",1994,San Francisco,CA
dbf,Washington State,pac-12,pac-12,6073,"Mcendoo, Jason",1994,San Diego,CA
dbf,Colorado State,mwc,wac,6073,"Moreno, Moses",1994,Chula Vista,CA
dbf,Colorado State,mwc,wac,6073,"Palmer, Mitch",1994,Oceanside,CA
dbf,Brigham Young,independent,wac,6073,"Moore, Larry",1994,San Diego,CA
dbf,Washington,pac-12,pac-12,6059,"Fiala, John",1994,Fullerton,CA
dbf,Stanford,pac-12,pac-12,6059,"Draft, Chris",1994,Anaheim,CA
dbf,Oregon,pac-12,pac-12,6059,"Spence, Blake",1994,Garden Grove,CA
dbf,North Carolina State,acc,acc,6059,"King, Carlos",1994,Garden Grove,CA
dbf,Fresno State,mwc,wac,6059,"Conrad, Chris",1994,Fullerton,CA
dbf,California,pac-12,pac-12,6059,"Willard, Jerrott",1994,Fullerton,CA
dbf,Washington,pac-12,pac-12,6037,"Jensen, Jerry",1994,Downey,CA
dbf,Washington,pac-12,pac-12,6037,"Parrish, Tony",1994,Los Angeles,CA
dbf,Washington,pac-12,pac-12,6037,"Shehee, Rashaan",1994,Los Angeles,CA
dbf,UCLA,pac-12,pac-12,6037,"Ward, Phillip",1994,Gardena,CA
dbf,UCLA,pac-12,pac-12,6037,"Williams, Shaun",1994,Los Angeles,CA
dbf,San Diego State,mwc,wac,6037,"Hakim, Az-zahir",1994,Los Angeles,CA
dbf,Louisiana State,sec,sec,6037,"Mixon, Kenny",1994,Sun Valley,CA
dbf,Iowa State,big-12,big-12,6037,"Moore, Kelvin",1994,Los Angeles,CA
dbf,Iowa State,big-12,big-12,6037,"Ross, Oliver",1994,Los Angeles,CA
dbf,Idaho,sun-belt,big-west,6037,"Howard, Eddie",1994,West Covina,CA
dbf,Arizona State,pac-12,pac-12,6037,"Amey, Vince",1994,Los Angeles,CA
dbf,Arizona State,pac-12,pac-12,6037,"Richardson, Damien",1994,Los Angeles,CA
dbf,Arizona State,pac-12,pac-12,6037,"Simmons, Jason",1994,Inglewood,CA
dbf,Arizona State,pac-12,pac-12,6029,"Staat, Jeremy",1994,Bakersfield,CA
dbf,Arizona State,pac-12,pac-12,6001,"Tillman, Pat",1994,Fremont,CA
dbf,Arizona,pac-12,pac-12,6001,"Williams, Rodney",1994,Oakland,CA
dbf,Louisiana-Monroe,sun-belt,independent,5119,"Foley, Steve",1994,Little Rock,AR
dbf,Oklahoma State,big-12,big-12,5069,"Williams, Kevin",1994,Pine Bluff,AR
dbf,Tennessee,sec,sec,4013,"Fair, Terry",1994,Phoenix,AZ
dbf,Arizona State,pac-12,pac-12,4013,"Swayda, Shawn",1994,Phoenix,AZ
dbf,Alabama,sec,sec,1117,"Rutledge, Rod",1994,Birmingham,AL
dbf,Southern Mississippi,cusa,cusa,1101,"Hardy, Terry",1994,Montgomery,AL
dbf,Auburn,sec,sec,1101,"Beasley, Fred",1994,Montgomery,AL
dbf,Alabama-Birmingham,cusa,independent,1069,"Reese, Izell",1994,Dothan,AL
