permalink,name,category_code,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at,last_milestone_at
/company/trustmob,TrustDegrees,web,11000,closed,USA,NY,Kenmore,Kenmore,2,2011-03-01,2011-04-17,2011-06-09,2011-06-21
/company/truste,TRUSTe,enterprise,37000000,operating,USA,CA,SF Bay,San Francisco,3,1997-01-01,2008-07-15,2012-01-23,2012-01-23
/company/trusted-insight,Trusted Insight,web,,operating,USA,NY,New York,New York,2,,2010-05-22,2013-08-21,2012-10-15
/company/trustedopinion,Trusted Opinion,social,4715000,operating,USA,CA,SF Bay,Palo Alto,3,2006-03-01,2006-03-01,2009-09-01,2010-09-01
/company/trustedad,TrustedAd,advertising,300000,operating,USA,CA,SF Bay,Menlo Park,1,2011-01-14,2012-05-31,2012-05-31,2012-01-09
/company/trustedid,TrustedID,security,25000000,acquired,USA,CA,SF Bay,Palo Alto,3,2005-01-01,2005-10-01,2007-10-18,2008-11-01
/company/trusteer,Trusteer,security,10100000,acquired,USA,MA,Boston,Boston,2,2006-12-01,2006-11-01,2008-10-21,2013-08-15
/company/trustegg,TrustEgg,social,100000,operating,USA,CA,San Diego,San Diego,1,,2012-02-20,2012-02-20,2013-02-20
/company/trustgo,TrustGo,security,1500000,acquired,USA,CA,SF Bay,Santa Clara,2,2011-06-08,2011-01-01,2012-07-31,2012-05-02
/company/trusthop,TrustHop,web,,acquired,USA,CA,SF Bay,Sunnyvale,1,2008-12-01,2011-12-21,2011-12-21,2010-09-24
/company/trustid,TrustID,security,14000000,operating,USA,OR,Portland,Portland,3,2007-01-01,2010-01-14,2013-02-14,2010-04-01
/company/trustifi,Trustifi,software,1000000,operating,USA,NV,Las Vegas,Las Vegas,1,2005-01-01,2012-12-19,2012-12-19,
/company/trustnode,Trustnode,finance,5500000,operating,USA,CA,SF Bay,San Francisco,3,2009-01-01,2011-05-04,2013-01-08,
/company/trustradius,TrustRadius,other,5000000,operating,USA,TX,Austin,Austin,1,2012-06-01,2013-07-15,2013-07-15,2013-07-15
/company/trustribe,Trustribe,software,,operating,USA,CA,SF Bay,San Francisco,1,2013-01-01,2013-09-01,2013-09-01,2013-01-01
/company/trutoon,Trutoon,web,,operating,USA,CA,SF Bay,Palo Alto,1,2008-01-01,,,
/company/trutouch-technologies,TruTouch Technologies,manufacturing,20862342,operating,USA,NM,Albuquerque,Albuquerque,8,2005-01-01,2005-11-01,2013-02-14,2012-04-01
/company/truveris,Truveris,software,13800000,operating,USA,NY,New York,New York,2,2009-01-01,2011-02-01,2012-02-23,2012-05-16
/company/truviso,Truviso,analytics,3000000,acquired,USA,CA,SF Bay,Foster City,1,2005-01-01,2009-07-20,2009-07-20,
/company/trx-systems,TRX Systems,software,2000000,operating,USA,MD,Washington DC,Greenbelt,2,2004-01-01,2012-05-09,2012-11-12,2012-06-22
/company/tryton-medical,Tryton Medical,medical,66267224,operating,USA,NC,Raleigh-Durham,Durham,3,2003-01-01,2010-09-14,2013-01-09,2011-05-04
/company/tsavo,Tsavo Media,web,,acquired,USA,CA,Los Angeles,santa monica,1,2008-08-01,2008-08-01,2008-08-01,2011-08-01
/company/tsg-solutions,TSG Solutions,security,852108,operating,USA,CA,San Diego,Carlsbad,2,2011-01-01,2012-07-31,2013-04-10,
/company/tsumobi,tsumobi,software,,operating,USA,MA,Boston,Cambridge,2,2007-03-09,2007-01-01,2007-01-01,2011-01-01
/company/tubaloo,Tubaloo,public_relations,1250000,operating,USA,OR,Portland,Portland,2,2006-02-03,2006-11-01,2008-12-01,2007-01-01
/company/tube2tone,Tube2Tone,mobile,90000,operating,USA,NY,New York,New York,1,2009-08-19,2009-09-01,2009-09-01,
/company/tubemogul,TubeMogul,advertising,53157047,operating,USA,CA,SF Bay,Emeryville,7,2006-11-01,2007-10-15,2013-05-29,2013-06-20
/company/tubular-labs,Tubular Labs,analytics,4150000,operating,USA,CA,SF Bay,Mountain View,3,2012-04-17,2012-10-03,2013-06-25,
/company/tugg,Tugg,ecommerce,465000,operating,USA,TX,Austin,Austin,2,,2011-09-27,2013-01-28,
/company/tuition-io,Tuition.io,finance,1000000,operating,USA,CA,Los Angeles,Santa Monica,1,,2013-02-28,2013-02-28,2013-02-27
/company/tulane-university-new-olreans,Tulane University,education,3400000,operating,USA,LA,New Orleans,New Orleans,1,,2013-09-05,2013-09-05,2001-01-01
/company/tumblr,Tumblr,web,125250000,acquired,USA,NY,New York,New York,5,2007-02-01,2007-10-31,2011-09-26,2013-09-04
/company/tumri,Tumri,advertising,31000000,acquired,USA,,TBD,,5,2004-01-01,2005-01-01,2009-06-22,2012-07-26
/company/tunecore,TuneCore,games_video,7000000,operating,USA,NY,New York,Brooklyn,1,2005-11-01,2008-10-26,2008-10-26,2013-01-01
/company/tunein-inc,TuneIn,games_video,47500000,acquired,USA,CA,SF Bay,Palo Alto,4,2002-01-01,2009-07-01,2013-05-29,2013-05-01
/company/tunesat,Tunesat,games_video,8200000,operating,USA,NY,New York,New York,3,2007-01-01,2010-02-11,2013-03-22,2011-01-01
/company/tunespeak,Tunespeak,music,550000,operating,USA,MO,Saint Louis,St. Louis,2,2011-05-01,2012-09-01,2013-07-08,2013-07-01
/company/tunespotter,Tunespotter,software,475000,operating,USA,NY,New York,New York,1,2010-01-01,2012-11-21,2012-11-21,
/company/tuneup,TuneUp,music,15600000,operating,USA,CA,SF Bay,San Francisco,4,2007-08-01,2009-05-19,2011-02-17,2012-09-19
/company/tunewiki,TuneWiki,music,10000000,operating,USA,CA,Los Angeles,Santa Monica,2,2007-12-01,2008-04-01,2010-02-08,2011-02-14
/company/tunii,Tunii,music,100000,operating,USA,CA,Los Angeles,Orange,1,2012-06-29,2012-06-30,2012-06-30,2012-06-30
/company/turbine,Turbine,games_video,76600000,acquired,USA,MA,Boston,Westwood,3,,2005-05-09,2009-08-10,2011-05-03
/company/turbine-air-systems,Turbine Air Systems,cleantech,50000000,operating,USA,TX,Houston,Houston,1,1999-01-01,2009-06-04,2009-06-04,
/company/turbine-truck-engines,Turbine Truck Engines,automotive,10000000,ipo,USA,FL,unknown,Paisley,1,,2013-08-06,2013-08-06,
/company/turbo-trac-usa,Turbo-Trac USA,hardware,200000,operating,USA,TX,Dallas,Frisco,1,2001-01-01,2012-08-30,2012-08-30,
/company/turbobotz,turboBOTZ,games_video,250000,closed,USA,IL,Chicago,Chicago,1,,2011-03-04,2011-03-04,
/company/turiya-media,Turiya Media,games_video,1000000,operating,USA,NY,New York,New York,1,2009-03-01,2009-12-16,2009-12-16,2010-04-06
/company/turn,Turn,advertising,61123499,operating,USA,CA,SF Bay,Redwood City,5,2004-01-01,2005-01-01,2012-08-14,2013-08-28
/company/turnhere,TurnHere,web,11750000,operating,USA,CA,SF Bay,San Francisco,4,2005-01-01,2006-11-01,2012-06-01,2011-01-18
/company/turningart,TurningArt,design,2250000,operating,USA,MA,Boston,Cambridge,2,2009-01-01,2011-05-23,2012-05-23,2012-05-23
/company/turnkey-vacation-rentals,TurnKey Vacation Rentals,travel,1500000,operating,USA,TX,Austin,Austin,1,2012-10-01,2013-08-13,2013-08-13,
/company/turntable-fm,turntable.fm,music,7000000,operating,USA,NY,New York,New York,1,2011-05-01,2011-09-13,2011-09-13,2013-04-11
/company/turtle-beach,Turtle Beach,hardware,,operating,USA,NY,New York,Elmsford,1,1975-01-01,2010-10-20,2010-10-20,2013-02-18
/company/turtlecell,TurtleCell,ecommerce,100000,operating,USA,MI,Detroit,Ann Arbor,1,2011-10-26,2013-06-12,2013-06-12,
/company/tuscany-design-automation,Tuscany Design Automation,software,210000,operating,USA,CO,Fort Collins,Fort Collins,1,2002-01-01,2011-11-08,2011-11-08,
/company/tut-systems,Tut Systems,public_relations,21850000,operating,USA,OR,Portland,Lake Oswego,2,1983-01-01,2005-07-19,2006-08-22,2000-01-01
/company/tutor,Tutor,web,13500000,acquired,USA,NY,New York,New York,1,1998-11-08,2007-05-01,2007-05-01,2013-01-01
/company/tutor-assignment,Tutor Assignment,education,25000,operating,USA,VA,Washington DC,Herndon,1,2011-01-01,2010-10-01,2010-10-01,2012-03-18
/company/tutor-trove,Tutor Trove,software,110000,operating,USA,CT,New Haven,New Haven,1,2007-01-01,2010-03-30,2010-03-30,
/company/tutor-universe,Tutor Universe,education,450000,operating,USA,IA,Iowa City,Iowa City,2,2011-04-01,2012-05-18,2013-01-30,2013-07-01
/company/tutorspree,Tutorspree,education,1800000,closed,USA,NY,New York,New York,2,2010-09-01,2011-12-20,2013-02-18,2013-02-18
/company/tutti-dynamics,Tutti Dynamics,music,310000,operating,USA,LA,New Orleans,NEW ORLEANS,1,,2013-01-01,2013-01-01,
/company/tuvox,TuVox,consulting,20000000,operating,USA,CA,SF Bay,Cupertino,1,2000-01-01,2007-12-05,2007-12-05,2005-02-01
/company/tv-interactive-systems,TV Interactive Systems,software,,closed,USA,NY,New York,New York,1,2009-03-01,2010-01-01,2010-01-01,2009-01-01
/company/tv2-holding,TV2 Holding,biotech,4716102,operating,USA,CA,SF Bay,Santa Rosa,2,2007-01-01,2012-02-02,2012-05-01,
/company/tva-medical,TVA Medical,medical,12100000,operating,USA,TX,Austin,Austin,2,,2010-01-11,2013-06-10,
/company/tvax-biomedical,TVAX Biomedical,biotech,2000000,operating,USA,KS,Kansas City,Lenexa,1,,2013-01-07,2013-01-07,
/company/tvcompass,tvCompass,software,5100000,operating,USA,IL,Chicago,Chicago,1,2003-01-01,2006-04-25,2006-04-25,2008-01-01
/company/tvoop,Tvoop,other,800000,operating,USA,CA,Tarzana,Tarzana,2,2009-01-01,2009-01-01,2009-01-01,
/company/tvpage-inc,"TVPage, Inc.",web,1000000,operating,USA,CA,San Diego,San Diego,1,2012-01-02,2012-01-02,2012-01-02,
/company/tvplus,TVplus,software,2475000,operating,USA,CA,Los Angeles,Orange,3,2009-02-01,2011-10-22,2013-09-18,2011-03-01
/company/tvu-networks,TVU Networks,ecommerce,9009930,operating,USA,CA,SF Bay,Mountain View,2,2005-10-01,2008-10-01,2013-02-20,2011-03-01
/company/tweetphoto,TweetPhoto,web,2600000,operating,USA,CA,San Diego,San Diego,1,2009-03-18,2010-04-13,2010-04-13,2010-08-18
/company/tweettv,tweetTV,social,750000,operating,USA,TX,Austin,Austin,1,2011-11-01,2012-03-27,2012-03-27,2009-10-01
/company/tweetworks,Tweetworks,software,50000,operating,USA,MA,Boston,Westborough,1,2008-11-01,,,
/company/twelvefoldmedia,Twelvefold Media,advertising,30200000,operating,USA,CA,SF Bay,San Francisco,5,2004-06-12,2006-09-28,2011-05-25,2013-07-01
/company/twentyfour6,TwentyFour6,advertising,65000,closed,USA,IL,Chicago,Chicago,1,2008-01-01,2008-06-01,2008-06-01,
/company/twibingo,Twibingo,games_video,50000,operating,USA,NY,New York,New York,1,2009-06-01,2009-06-01,2009-06-01,
/company/twice,Twice,fashion,4000000,operating,USA,CA,SF Bay,San Francisco,1,2011-01-01,2012-08-21,2012-08-21,2012-10-08
/company/twigmore,Twigmore,travel,275000,closed,USA,NY,New York,New York,2,2009-10-15,2010-05-14,2011-10-12,2011-11-18
/company/twiigg,Twiigg,search,25000,operating,USA,VA,Washington DC,Reston,1,2009-05-01,2009-11-01,2009-11-01,2009-09-01
/company/twilio,Twilio,enterprise,103700000,operating,USA,CA,SF Bay,San Francisco,5,2007-01-01,2009-01-01,2013-06-07,2013-09-18
/company/twinstrata,TwinStrata,enterprise,14450000,operating,USA,MA,Boston,Natick,3,2007-01-01,2011-02-14,2011-10-13,2013-01-01
/company/twirl-tv,Twirl TV,games_video,8762,operating,USA,CA,SF Bay,Los Altos Hills,1,2009-01-01,2010-03-29,2010-03-29,
/company/twist,Twist,mobile,6000000,operating,USA,CA,SF Bay,San Francisco,1,,2012-07-19,2012-07-19,2012-10-03
/company/twistbox-entertainment,Twistbox Entertainment,,32250000,acquired,USA,CA,Los Angeles,Sherman Oaks,2,,2006-01-01,2007-09-12,2006-05-01
/company/twisted-pair-solutions,Twisted Pair Solutions,software,9000000,operating,USA,WA,Seattle,Seattle,1,1999-01-01,2006-09-29,2006-09-29,2011-01-01
/company/twitch,Twitch,games_video,35000000,operating,USA,CA,SF Bay,San Francisco,2,2011-01-01,2012-09-19,2013-09-30,2013-09-30
/company/twitchat,TwitChat,messaging,,operating,USA,GA,Atlanta,Atlanta,1,2011-02-01,2011-11-11,2011-11-11,2011-02-01
/company/twitjump,TwitJump,web,150000,acquired,USA,UT,Salt Lake City,Salt Lake City,1,2009-05-01,2009-04-15,2009-04-15,
/company/twitpay,Twitpay,ecommerce,500000,closed,USA,GA,Atlanta,Atlanta,2,2010-01-01,2010-03-15,2011-01-01,
/company/twitspark,TwitSpark,social,1125000,operating,USA,CA,SF Bay,San Francisco,1,2011-06-01,2012-01-01,2012-01-01,2012-04-01
/company/twitter,Twitter,social,1160166511,operating,USA,CA,SF Bay,San Francisco,8,2006-03-21,2007-07-01,2011-09-08,2013-09-30
/company/twochop,TwoChop,games_video,450000,operating,USA,NY,New York,New York,1,,2011-10-10,2011-10-10,2010-04-01
/company/twof,TwoF,biotech,2148399,closed,USA,CA,SF Bay,San Mateo,1,2005-11-01,2010-02-08,2010-02-08,
/company/twofish,TwoFish,ecommerce,9500000,acquired,USA,CA,SF Bay,Redwood City,2,2006-01-01,2006-12-01,2008-10-10,2009-08-24
/company/twonq,Twonq,web,800000,operating,USA,CA,SF Bay,San Francisco,1,2008-07-01,2008-01-01,2008-01-01,
/company/twtbks,TwtBks,web,25000,operating,USA,CA,SF Bay,San Francisco,1,2009-06-20,2009-06-26,2009-06-26,
/company/txvia,TxVia,finance,55350000,acquired,USA,NY,New York,New York,4,2006-01-01,2007-10-01,2010-10-26,2010-10-26
/company/tyfone,Tyfone,mobile,5300000,operating,USA,OR,Portland,Portland,3,2004-01-01,2008-02-04,2012-02-09,2012-02-07
/company/tykoon,Tykoon,finance,1350000,operating,USA,NY,New York,New York,1,,2011-09-27,2011-09-27,2012-03-01
/company/tylr-mobile,Tylr Mobile,mobile,500000,operating,USA,CA,SF Bay,San Mateo,1,2012-11-01,2012-12-12,2012-12-12,2013-04-16
/company/tymphany,Tymphany,other,13000000,operating,USA,CA,SF Bay,San Rafael,1,2005-01-01,2006-10-04,2006-10-04,
/company/tynker,Tynker,education,3250000,operating,USA,CA,SF Bay,Mountain View,1,,2013-04-11,2013-04-11,2013-08-06
/company/tynt,Tynt,messaging,11900000,acquired,USA,UT,Salt Lake City,Salt Lake City,2,2007-01-01,2009-03-02,2010-04-16,2012-07-01
/company/typekit,Typekit,web,2050000,acquired,USA,CA,SF Bay,San Francisco,2,2008-01-01,2009-06-24,2010-10-04,2013-05-01
/company/typesafe,Typesafe,software,17000000,operating,USA,CA,SF Bay,San Francisco,2,2011-01-01,2011-05-12,2012-08-22,2012-08-22
/company/tyrogenex,Tyrogenex,biotech,970000,operating,USA,FL,Palm Beach,WEST PALM BEACH,1,2006-01-01,2011-03-21,2011-03-21,
/company/tyros,Tyros,sports,40000,operating,USA,IN,Indianapolis,Plainfield,2,2010-07-09,2011-06-21,2011-07-12,
/company/tyrosine-pharmaceuticals,Tyrosine Pharmaceuticals,biotech,100000,operating,USA,NM,Albuquerque,Albuquerque,1,,2013-09-25,2013-09-25,
/company/tyrx-pharma,TyRx Pharma,biotech,20000000,operating,USA,NJ,Monmouth Junction,Monmouth Junction,1,,2010-12-08,2010-12-08,1998-01-01
/company/tytanium-ideas,Tytanium Ideas,travel,85000,operating,USA,CA,Sacramento,Sacramento,2,2010-09-01,2011-07-06,2011-12-30,2012-01-10
/company/u-grok-it,U Grok It - Smartphone RFID,mobile,200000,operating,USA,CO,Steamboat Springs,Steamboat Springs,1,2011-09-01,2013-03-06,2013-03-06,
/company/u-tique,U*tique,ecommerce,3600000,operating,USA,CA,SF Bay,San Francisco,1,,2010-12-21,2010-12-21,2013-04-01
/company/u-systems,U-Systems,health,11500000,acquired,USA,CA,SF Bay,Sunnyvale,2,,2011-05-09,2012-06-28,2004-10-01
/company/u-s-auto-parts-network,U.S. Auto Parts Network,automotive,6017495,operating,USA,CA,Los Angeles,Carson,1,1995-01-01,2013-04-10,2013-04-10,
/company/u-s-fiduciary,U.S. Fiduciary,other,9000000,operating,USA,TX,Houston,Houston,1,2003-01-01,2007-04-12,2007-04-12,
/company/u-s-geothermal,U.S. Geothermal,cleantech,102000000,operating,USA,ID,Boise,Boise,1,,2010-06-09,2010-06-09,
/company/u-s-silica,U.S. Silica,,,operating,USA,MD,Washington DC,Frederick,1,,2008-11-01,2008-11-01,2011-06-01
/company/u-s-trailmaps,U.S. TrailMaps,software,600000,operating,USA,WI,Wausau,Wausau,1,,2006-01-07,2006-01-07,
/company/u4ea,U4EA,hardware,16000000,operating,USA,CA,SF Bay,Fremont,1,1999-01-01,2007-07-09,2007-07-09,
/company/u4ea-networks,U4EA Networks,ecommerce,30000,closed,USA,MA,Pittsfield,Pittsfield,1,2008-02-20,2011-05-24,2011-05-24,
/company/u4ea-wireless,U4EA Wireless,mobile,19300000,operating,USA,CA,SF Bay,Pittsburg,3,2000-01-01,2005-07-07,2007-07-17,
/company/u4ia-games,U4iA Games,games_video,7030928,operating,USA,WA,Seattle,Bellevue,2,2011-01-01,2012-04-17,2012-04-19,
/company/uat-holdings,UAT Holdings,finance,10644022,operating,USA,CO,Denver,Englewood,2,2005-01-01,2012-08-13,2013-08-26,
/company/ube,ube,hardware,725000,operating,USA,TX,Austin,Austin,2,2012-01-01,2012-08-30,2013-09-02,2013-08-01
/company/ubeam,uBeam,hardware,2119000,operating,USA,CA,SF Bay,Mountain View,2,,2012-07-10,2013-04-22,2012-04-01
/company/ubequity,Ubequity,web,,operating,USA,MD,Washington DC,Bethesda,1,2003-05-27,2003-01-01,2003-01-01,
/company/uber,Uber,transportation,307450000,operating,USA,CA,SF Bay,San Francisco,5,2009-03-01,2009-08-01,2013-08-23,2013-10-01
/company/uber-entertainment,Uber Entertainment,games_video,450000,operating,USA,WA,Seattle,KIRKLAND,1,,2012-06-26,2012-06-26,
/company/uber-com,Uber.com,,7600000,closed,USA,CA,Los Angeles,Los Angeles,1,,2008-05-26,2008-05-26,
/company/ubermedia,UberMedia,web,26600000,operating,USA,CA,Los Angeles,Pasadena,4,2010-03-01,2010-04-11,2011-10-18,2012-09-18
/company/uberpong-com,Uberpong LLC,ecommerce,10390,operating,USA,TX,Austin,Austin,1,2013-11-26,2012-08-15,2012-08-15,2013-02-01
/company/ubersense,Ubersense,mobile,1100000,operating,USA,MA,Boston,Boston,2,2011-01-01,2012-01-24,2012-09-17,2013-01-01
/company/ubicom,Ubicom,software,47806598,operating,USA,CA,SF Bay,San Jose,5,1998-05-01,2006-04-04,2011-11-01,
/company/ubid-holdings,uBid Holdings,ecommerce,12149238,operating,USA,IL,Chicago,Itasca,2,1997-01-01,2012-03-30,2013-06-24,2001-01-01
/company/ubidyne,Ubidyne,hardware,58500000,operating,USA,AZ,Phoenix,Scottsdale,2,2005-01-01,2005-09-01,2009-08-20,2010-08-31
/company/ubiquity-broadcasting-corporation,Ubiquity Broadcasting Corporation,news,3724000,operating,USA,CA,Los Angeles,Irvine,1,2007-01-01,2010-11-30,2010-11-30,2010-01-01
/company/ubiquity-corporation,Ubiquity Corporation,mobile,3291950,operating,USA,CA,Los Angeles,Irvine,1,,2013-04-25,2013-04-25,2001-01-01
/company/ubiquity-global-services,Ubiquity Global Services,consulting,4000000,operating,USA,NY,New York,New York,1,,2012-10-05,2012-10-05,
/company/ubmatrix,UBmatrix,software,5172349,acquired,USA,CA,SF Bay,Redwood City,2,2005-01-01,2005-10-01,2010-02-11,
/company/ubooly,Ubooly,mobile,2500000,operating,USA,CO,Denver,Boulder,2,2012-03-01,2012-05-17,2012-09-24,2012-09-24
/company/uc-cein,UC CEIN,education,24000000,operating,USA,CA,Los Angeles,Los Angeles,1,,2013-09-09,2013-09-09,
/company/ucampus,UCampus,advertising,100000,operating,USA,TX,Austin,Austin,1,2009-08-01,2011-12-01,2011-12-01,2011-04-01
/company/ucan,UCAN,sports,3124000,operating,USA,CT,New York,Woodbridge,2,,2009-12-28,2012-04-23,
/company/ucirrus,uCirrus,software,13104964,operating,USA,CA,SF Bay,San Mateo,4,2008-01-01,2010-06-08,2013-01-11,2010-10-27
/company/uconnect,uConnect,education,20064,operating,USA,MA,Boston,Waltham,1,,2013-08-27,2013-08-27,
/company/ucontrol,uControl,software,3900000,acquired,USA,TX,Austin,Austin,1,2006-11-01,2010-05-28,2010-05-28,2010-11-04
/company/udacity,Udacity,education,20000000,operating,USA,CA,SF Bay,Palo Alto,2,2011-01-01,2012-01-01,2012-10-25,2013-09-09
/company/udemy,Udemy,education,16000000,operating,USA,CA,SF Bay,San Francisco,3,2010-02-01,2010-08-31,2012-12-07,
/company/udorse,Udorse,web,500000,operating,USA,NY,New York,New York,1,2009-06-15,2009-06-01,2009-06-01,2009-09-17
/company/ugenie,Ugenie,web,5000000,operating,USA,CA,SF Bay,Palo Alto,1,2006-01-01,2006-11-03,2006-11-03,2006-01-01
/company/ugobe,UGOBE,hardware,23250000,closed,USA,ID,Eagle,Eagle,3,,2006-05-01,2008-06-10,2010-09-21
/company/uievolution,UIEvolution,software,11999994,operating,USA,WA,Seattle,Kirkland,3,2000-01-01,2008-09-10,2013-04-16,2013-01-01
/company/ujogo,Ujogo,web,,operating,USA,CA,SF Bay,San Francisco,1,2007-07-01,2007-07-01,2007-07-01,2013-05-30
/company/uknow-corporation,uKnow Corporation,advertising,815830,operating,USA,CT,Guilford,GUILFORD,2,2008-01-01,2011-02-10,2012-05-10,2011-02-10
/company/uknow-com,uKnow.com,security,3125000,operating,USA,VA,Washington DC,Arlington,2,2009-06-01,2011-12-30,2013-02-17,2012-05-01
/company/ulocate-communications,uLocate Communications,software,11000000,operating,USA,MA,Boston,Boston,1,2002-01-01,2007-05-16,2007-05-16,
/company/ulterius-technologies,Ulterius Technologies,other,3622500,operating,USA,KS,Wichita,Wichita,1,2011-01-01,2013-08-28,2013-08-28,
/company/ulthera,Ulthera,medical,33000000,operating,USA,AZ,Phoenix,Mesa,2,2004-01-01,2008-01-17,2011-02-08,2012-01-01
